matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
10201,2.4.1,1,Nicole Bolton,1758,FALSE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,30.517,,0,0,0,,-0.130,7.731,-0.001,0.826,,
10201,2.4.2,2,Nicole Bolton,1758,FALSE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,30.174,,0,0,0,,0.029,6.683,0.074,0.622,,
10201,2.4.3,3,Nicole Bolton,1758,FALSE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,30.633,,1,1,1,,-0.270,8.130,-0.198,0.882,,
10201,2.4.4,4,Alyssa Healy,466,TRUE,Nicole Bolton,1758,Kate Cross,1798,TRUE,FAST_SEAM,29.901,,0,0,0,,-0.369,7.177,-0.342,0.696,,
10201,2.4.5,5,Alyssa Healy,466,TRUE,Nicole Bolton,1758,Kate Cross,1798,TRUE,FAST_SEAM,29.759,,0,0,0,,-0.352,6.124,-0.227,0.783,,
10201,2.4.6,6,Alyssa Healy,466,TRUE,Nicole Bolton,1758,Kate Cross,1798,TRUE,FAST_SEAM,30.219,,4,4,4,,-0.192,6.197,-0.109,0.690,,
10201,2.5.1,1,Nicole Bolton,1758,FALSE,Alyssa Healy,466,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,31.626,c Sarah Taylor b Anya Shrubsole,0,0,0,,0.724,6.367,0.690,0.828,,
10201,2.5.2,2,Meg Lanning,469,TRUE,Alyssa Healy,466,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,29.906,,0,0,0,,-0.919,6.268,-0.888,0.735,,
10201,2.5.3,3,Meg Lanning,469,TRUE,Alyssa Healy,466,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,31.182,,1,1,1,,-0.608,5.442,-0.500,0.699,,
10201,2.5.4,4,Alyssa Healy,466,TRUE,Meg Lanning,469,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,31.587,,0,0,0,,-0.501,4.867,-0.366,0.637,,
10201,2.5.5,5,Alyssa Healy,466,TRUE,Meg Lanning,469,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,31.050,,0,0,0,,-0.207,3.210,-0.061,0.284,,
10201,2.5.6,6,Alyssa Healy,466,TRUE,Meg Lanning,469,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,30.838,,2,2,2,,-0.319,2.656,-0.201,0.348,,
10201,2.6.1,1,Meg Lanning,469,TRUE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,29.890,,0,0,0,,-0.329,7.277,-0.299,0.583,,
10201,2.6.2,2,Meg Lanning,469,TRUE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,29.586,,0,0,0,,-0.239,8.013,-0.118,0.804,,
10201,2.6.3,3,Meg Lanning,469,TRUE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,30.122,,0,0,0,,-0.259,6.497,-0.104,0.536,,
10201,2.6.4,4,Meg Lanning,469,TRUE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,33.004,,0,0,0,,-0.210,6.496,-0.124,0.633,,
10201,2.6.5,5,Meg Lanning,469,TRUE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,30.119,,0,0,0,,-0.262,7.821,-0.097,0.824,,
10201,2.6.6,6,Meg Lanning,469,TRUE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,29.683,,4,4,4,,-0.096,5.475,-0.047,0.601,,
10201,2.7.1,1,Alyssa Healy,466,TRUE,Meg Lanning,469,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,30.729,,0,0,0,,-0.316,3.677,-0.118,0.347,,
10201,2.7.2,2,Alyssa Healy,466,TRUE,Meg Lanning,469,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,26.461,,0,0,0,,-0.482,5.076,-0.322,0.643,,
10201,2.7.3,3,Alyssa Healy,466,TRUE,Meg Lanning,469,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,31.741,,0,0,0,,-0.493,7.054,-0.272,0.653,,
10201,2.7.4,4,Alyssa Healy,466,TRUE,Meg Lanning,469,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,26.865,,0,0,0,,-0.253,3.050,-0.092,0.369,,
10201,2.7.5,5,Alyssa Healy,466,TRUE,Meg Lanning,469,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,30.666,,0,0,0,,-0.485,7.160,-0.202,0.513,,
10201,2.7.6,6,Alyssa Healy,466,TRUE,Meg Lanning,469,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,30.564,,0,0,0,,-0.315,6.487,0.027,0.610,,
10201,2.8.1,1,Meg Lanning,469,TRUE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,30.604,,1,0,1,Wd,-0.657,7.734,-0.927,0.916,,
10201,2.8.2,1,Meg Lanning,469,TRUE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,28.118,,0,0,0,,-0.446,5.817,-0.582,0.617,,
10201,2.8.3,2,Meg Lanning,469,TRUE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,30.130,,0,0,0,,-0.287,6.371,-0.261,0.688,,
10201,2.8.4,3,Meg Lanning,469,TRUE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,29.649,,0,0,0,,-0.169,6.785,-0.092,0.695,,
10201,2.8.5,4,Meg Lanning,469,TRUE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,29.309,,0,0,0,,-0.219,5.746,-0.128,0.623,,
10201,2.8.6,5,Meg Lanning,469,TRUE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,30.316,,0,0,0,,-0.352,7.085,-0.387,0.969,,
10201,2.8.7,6,Meg Lanning,469,TRUE,Alyssa Healy,466,Kate Cross,1798,TRUE,FAST_SEAM,30.372,,1,1,1,,-0.577,7.867,-0.874,0.679,,
10201,2.9.1,1,Meg Lanning,469,TRUE,Alyssa Healy,466,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,31.696,,0,0,0,,-0.392,5.934,-0.170,0.646,,
10201,2.9.2,2,Meg Lanning,469,TRUE,Alyssa Healy,466,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,31.615,,6,6,6,,-0.166,5.113,0.158,0.607,,
10201,2.9.3,3,Meg Lanning,469,TRUE,Alyssa Healy,466,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,31.210,,0,0,0,,-0.527,4.570,-0.460,0.496,,
10201,2.9.4,4,Meg Lanning,469,TRUE,Alyssa Healy,466,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,31.617,,1,1,1,,-0.613,7.537,-0.496,0.770,,
10201,2.9.5,5,Alyssa Healy,466,TRUE,Meg Lanning,469,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,31.043,,4,4,4,,-0.583,5.015,-0.477,0.725,,
10201,2.9.6,6,Alyssa Healy,466,TRUE,Meg Lanning,469,Anya Shrubsole,555,TRUE,MEDIUM_SEAM,30.993,,0,0,0,,-0.570,7.487,-0.310,0.613,,
